,url,timestamp,message
12,https://lnkd.in/g5_2ADt,01/10/2020  22:54 , Hey #Data #Analytics community - here are 13 FREE Udemy courses worth $2000! 🤑 These all expire 1st October so be SUPER QUICK! ⚡️ Please help me share this post so more people can see these free courses! 🤗 #DataWithDanny  Python Courses:  Financial ML https://lnkd.in/geVnRUm  Linear Regression https://lnkd.in/gPuB-jU  Bootcamp https://lnkd.in/gtJrSSs  ML & Deep Learning https://lnkd.in/g5_2ADt  Computer Vision https://lnkd.in/gVQGPCK  Decision Trees https://lnkd.in/g4viYPB  Flask https://lnkd.in/grJuBZG  SQL Masterclass https://lnkd.in/gM3jReb  Excel Marketing Analytics https://lnkd.in/gdchAhV  R HR Analytics https://lnkd.in/g4cFVkh  Retail Marketing Analytics https://lnkd.in/geFbz64  Analytics in R https://lnkd.in/gGWqG9R  Excel Beginner to Advanced https://lnkd.in/gS9Sq4Y
13,https://lnkd.in/gVQGPCK,01/10/2020  22:54 , Hey #Data #Analytics community - here are 13 FREE Udemy courses worth $2000! 🤑 These all expire 1st October so be SUPER QUICK! ⚡️ Please help me share this post so more people can see these free courses! 🤗 #DataWithDanny  Python Courses:  Financial ML https://lnkd.in/geVnRUm  Linear Regression https://lnkd.in/gPuB-jU  Bootcamp https://lnkd.in/gtJrSSs  ML & Deep Learning https://lnkd.in/g5_2ADt  Computer Vision https://lnkd.in/gVQGPCK  Decision Trees https://lnkd.in/g4viYPB  Flask https://lnkd.in/grJuBZG  SQL Masterclass https://lnkd.in/gM3jReb  Excel Marketing Analytics https://lnkd.in/gdchAhV  R HR Analytics https://lnkd.in/g4cFVkh  Retail Marketing Analytics https://lnkd.in/geFbz64  Analytics in R https://lnkd.in/gGWqG9R  Excel Beginner to Advanced https://lnkd.in/gS9Sq4Y
14,https://lnkd.in/g4viYPB,01/10/2020  22:54 , Hey #Data #Analytics community - here are 13 FREE Udemy courses worth $2000! 🤑 These all expire 1st October so be SUPER QUICK! ⚡️ Please help me share this post so more people can see these free courses! 🤗 #DataWithDanny  Python Courses:  Financial ML https://lnkd.in/geVnRUm  Linear Regression https://lnkd.in/gPuB-jU  Bootcamp https://lnkd.in/gtJrSSs  ML & Deep Learning https://lnkd.in/g5_2ADt  Computer Vision https://lnkd.in/gVQGPCK  Decision Trees https://lnkd.in/g4viYPB  Flask https://lnkd.in/grJuBZG  SQL Masterclass https://lnkd.in/gM3jReb  Excel Marketing Analytics https://lnkd.in/gdchAhV  R HR Analytics https://lnkd.in/g4cFVkh  Retail Marketing Analytics https://lnkd.in/geFbz64  Analytics in R https://lnkd.in/gGWqG9R  Excel Beginner to Advanced https://lnkd.in/gS9Sq4Y
15,https://lnkd.in/grJuBZG,01/10/2020  22:54 , Hey #Data #Analytics community - here are 13 FREE Udemy courses worth $2000! 🤑 These all expire 1st October so be SUPER QUICK! ⚡️ Please help me share this post so more people can see these free courses! 🤗 #DataWithDanny  Python Courses:  Financial ML https://lnkd.in/geVnRUm  Linear Regression https://lnkd.in/gPuB-jU  Bootcamp https://lnkd.in/gtJrSSs  ML & Deep Learning https://lnkd.in/g5_2ADt  Computer Vision https://lnkd.in/gVQGPCK  Decision Trees https://lnkd.in/g4viYPB  Flask https://lnkd.in/grJuBZG  SQL Masterclass https://lnkd.in/gM3jReb  Excel Marketing Analytics https://lnkd.in/gdchAhV  R HR Analytics https://lnkd.in/g4cFVkh  Retail Marketing Analytics https://lnkd.in/geFbz64  Analytics in R https://lnkd.in/gGWqG9R  Excel Beginner to Advanced https://lnkd.in/gS9Sq4Y
16,https://lnkd.in/gM3jReb,01/10/2020  22:54 , Hey #Data #Analytics community - here are 13 FREE Udemy courses worth $2000! 🤑 These all expire 1st October so be SUPER QUICK! ⚡️ Please help me share this post so more people can see these free courses! 🤗 #DataWithDanny  Python Courses:  Financial ML https://lnkd.in/geVnRUm  Linear Regression https://lnkd.in/gPuB-jU  Bootcamp https://lnkd.in/gtJrSSs  ML & Deep Learning https://lnkd.in/g5_2ADt  Computer Vision https://lnkd.in/gVQGPCK  Decision Trees https://lnkd.in/g4viYPB  Flask https://lnkd.in/grJuBZG  SQL Masterclass https://lnkd.in/gM3jReb  Excel Marketing Analytics https://lnkd.in/gdchAhV  R HR Analytics https://lnkd.in/g4cFVkh  Retail Marketing Analytics https://lnkd.in/geFbz64  Analytics in R https://lnkd.in/gGWqG9R  Excel Beginner to Advanced https://lnkd.in/gS9Sq4Y
17,https://lnkd.in/gdchAhV,01/10/2020  22:54 , Hey #Data #Analytics community - here are 13 FREE Udemy courses worth $2000! 🤑 These all expire 1st October so be SUPER QUICK! ⚡️ Please help me share this post so more people can see these free courses! 🤗 #DataWithDanny  Python Courses:  Financial ML https://lnkd.in/geVnRUm  Linear Regression https://lnkd.in/gPuB-jU  Bootcamp https://lnkd.in/gtJrSSs  ML & Deep Learning https://lnkd.in/g5_2ADt  Computer Vision https://lnkd.in/gVQGPCK  Decision Trees https://lnkd.in/g4viYPB  Flask https://lnkd.in/grJuBZG  SQL Masterclass https://lnkd.in/gM3jReb  Excel Marketing Analytics https://lnkd.in/gdchAhV  R HR Analytics https://lnkd.in/g4cFVkh  Retail Marketing Analytics https://lnkd.in/geFbz64  Analytics in R https://lnkd.in/gGWqG9R  Excel Beginner to Advanced https://lnkd.in/gS9Sq4Y
18,https://lnkd.in/g4cFVkh,01/10/2020  22:54 , Hey #Data #Analytics community - here are 13 FREE Udemy courses worth $2000! 🤑 These all expire 1st October so be SUPER QUICK! ⚡️ Please help me share this post so more people can see these free courses! 🤗 #DataWithDanny  Python Courses:  Financial ML https://lnkd.in/geVnRUm  Linear Regression https://lnkd.in/gPuB-jU  Bootcamp https://lnkd.in/gtJrSSs  ML & Deep Learning https://lnkd.in/g5_2ADt  Computer Vision https://lnkd.in/gVQGPCK  Decision Trees https://lnkd.in/g4viYPB  Flask https://lnkd.in/grJuBZG  SQL Masterclass https://lnkd.in/gM3jReb  Excel Marketing Analytics https://lnkd.in/gdchAhV  R HR Analytics https://lnkd.in/g4cFVkh  Retail Marketing Analytics https://lnkd.in/geFbz64  Analytics in R https://lnkd.in/gGWqG9R  Excel Beginner to Advanced https://lnkd.in/gS9Sq4Y
19,https://lnkd.in/geFbz64,01/10/2020  22:54 , Hey #Data #Analytics community - here are 13 FREE Udemy courses worth $2000! 🤑 These all expire 1st October so be SUPER QUICK! ⚡️ Please help me share this post so more people can see these free courses! 🤗 #DataWithDanny  Python Courses:  Financial ML https://lnkd.in/geVnRUm  Linear Regression https://lnkd.in/gPuB-jU  Bootcamp https://lnkd.in/gtJrSSs  ML & Deep Learning https://lnkd.in/g5_2ADt  Computer Vision https://lnkd.in/gVQGPCK  Decision Trees https://lnkd.in/g4viYPB  Flask https://lnkd.in/grJuBZG  SQL Masterclass https://lnkd.in/gM3jReb  Excel Marketing Analytics https://lnkd.in/gdchAhV  R HR Analytics https://lnkd.in/g4cFVkh  Retail Marketing Analytics https://lnkd.in/geFbz64  Analytics in R https://lnkd.in/gGWqG9R  Excel Beginner to Advanced https://lnkd.in/gS9Sq4Y
20,https://lnkd.in/gGWqG9R,01/10/2020  22:54 , Hey #Data #Analytics community - here are 13 FREE Udemy courses worth $2000! 🤑 These all expire 1st October so be SUPER QUICK! ⚡️ Please help me share this post so more people can see these free courses! 🤗 #DataWithDanny  Python Courses:  Financial ML https://lnkd.in/geVnRUm  Linear Regression https://lnkd.in/gPuB-jU  Bootcamp https://lnkd.in/gtJrSSs  ML & Deep Learning https://lnkd.in/g5_2ADt  Computer Vision https://lnkd.in/gVQGPCK  Decision Trees https://lnkd.in/g4viYPB  Flask https://lnkd.in/grJuBZG  SQL Masterclass https://lnkd.in/gM3jReb  Excel Marketing Analytics https://lnkd.in/gdchAhV  R HR Analytics https://lnkd.in/g4cFVkh  Retail Marketing Analytics https://lnkd.in/geFbz64  Analytics in R https://lnkd.in/gGWqG9R  Excel Beginner to Advanced https://lnkd.in/gS9Sq4Y
21,https://lnkd.in/gS9Sq4Y,01/10/2020  22:54 , Hey #Data #Analytics community - here are 13 FREE Udemy courses worth $2000! 🤑 These all expire 1st October so be SUPER QUICK! ⚡️ Please help me share this post so more people can see these free courses! 🤗 #DataWithDanny  Python Courses:  Financial ML https://lnkd.in/geVnRUm  Linear Regression https://lnkd.in/gPuB-jU  Bootcamp https://lnkd.in/gtJrSSs  ML & Deep Learning https://lnkd.in/g5_2ADt  Computer Vision https://lnkd.in/gVQGPCK  Decision Trees https://lnkd.in/g4viYPB  Flask https://lnkd.in/grJuBZG  SQL Masterclass https://lnkd.in/gM3jReb  Excel Marketing Analytics https://lnkd.in/gdchAhV  R HR Analytics https://lnkd.in/g4cFVkh  Retail Marketing Analytics https://lnkd.in/geFbz64  Analytics in R https://lnkd.in/gGWqG9R  Excel Beginner to Advanced https://lnkd.in/gS9Sq4Y
22,https://t.co/8uveniDCb7,25/10/2020  21:49 ," Please if you have anyone with an excellent undergraduate degree tell the person to apply for MSc/PhD in Artificial Intelligence machine learning and big data at Muhammad bin Zayed university UAE. Tuition is free with huge stipends. They need students from different part of the world. Please spread this.   They should consider Mazda Institute too.   *Communicate with them via email*  Admission Office  Student Affairs Department  admission@mbzuai.ac.ae  https://t.co/8uveniDCb7  Mohamed bin Zayed University of Artificial Intelligence  Masdar City, Building 1B, 3rd Floor  Abu Dhabi, UAE  The world's first specialized research-based AI university"
23,https://t.co/8uveniDCb7,31/10/2020  10:00 ," 🛎️🛎️🛎️ Please if you have anyone with an excellent undergraduate degree, tell the person to apply for MSc/PhD in Artificial Intelligence, machine learning, and big data at Muhammad bin Zayed university, UAE. Tuition is free with huge stipends. They need students from different part of the world. Please spread this.   They should consider Mazda Institute too.   *Communicate with them via email*  Admission Office  Student Affairs Department  admission@mbzuai.ac.ae  https://t.co/8uveniDCb7  Mohamed bin Zayed University of Artificial Intelligence  Masdar City, Building 1B, 3rd Floor  Abu Dhabi, UAE  The world's first specialized research-based AI university"
24,https://t.co/8uveniDCb7,08/11/2020  07:01 ," If you have anyone with an excellent undergraduate degree tell the person to apply for MSc/PhD in Artificial Intelligence machine learning and big data at Muhammad bin Zayed University United Arab Emirate (UAE). Tuition is free with huge stipends. They need students from different part of the world. KINDLY SPREAD THIS. They may as well consider MAZDA INSTITUTE.   *Communicate with them via email*   Admission Office: Student Affairs Department admission@mbzuai.ac.ae https://t.co/8uveniDCb7 Mohamed bin Zayed University of Artificial Intelligence Masdar City, Building 1B, 3rd Floor   URL: https://mbzuai.ac.ae/ Abu Dhabi, UAE   The world's first specialized research-based AI University."
25,https://mbzuai.ac.ae/,08/11/2020  07:01 ," If you have anyone with an excellent undergraduate degree tell the person to apply for MSc/PhD in Artificial Intelligence machine learning and big data at Muhammad bin Zayed University United Arab Emirate (UAE). Tuition is free with huge stipends. They need students from different part of the world. KINDLY SPREAD THIS. They may as well consider MAZDA INSTITUTE.   *Communicate with them via email*   Admission Office: Student Affairs Department admission@mbzuai.ac.ae https://t.co/8uveniDCb7 Mohamed bin Zayed University of Artificial Intelligence Masdar City, Building 1B, 3rd Floor   URL: https://mbzuai.ac.ae/ Abu Dhabi, UAE   The world's first specialized research-based AI University."
26,https://www.linkedin.com/posts/obinnaiheanachor_excel-exceltraining-dashboards-activity-6736617631542976512-QoQ5,23/11/2020  13:35 , https://www.linkedin.com/posts/obinnaiheanachor_excel-exceltraining-dashboards-activity-6736617631542976512-QoQ5
27,https://j.mp/3mj0bVX,29/11/2020  18:12 ," *Data Visualization in Python Masterclass™: Beginners to Pro*  Visualisation in matplotlib, Seaborn, Plotly & Cufflinks, EDA on Boston Housing, Titanic, IPL, FIFA, Covid-19 Data.  Price : ~₹8,640~ *FREE*  Use Coupon : *DF49C6C6F060CA50C633*  Link : https://j.mp/3mj0bVX ---------------------  *Java Programming: For Complete Beginners from scratch - 2020*  Learn Java In This Course And Become a Computer Programmer. Obtain valuable Core Java Skills  Price : ~₹8,640~ *FREE*  Use Coupon : *FREE_NOV*  Link : https://j.mp/3fvDqeW ---------------------  *Google BigQuery & PostgreSQL : Big Query for Data Analysis*  Become BigQuery expert by mastering Google BigQuery for data analysis. Cover all SQL qureies in PostgeSQL & Big Query  Price : ~₹8,640~ *FREE*  Use Coupon : *NOVIXXX*  Link : https://j.mp/34m05qE ---------------------  *Microsoft Excel Masterclass for Business Managers*  Microsoft Excel for Business - Excel Formulas and Functions, Excel Charts, Excel Analytics, Shortcuts & Excel Macros  Price : ~₹8,640~ *FREE*  Use Coupon : *NOVIXXX*  Link : https://j.mp/3gFUtKX ---------------------  *Instagram Marketing Complete Guide For Business Growth*  Grow Organic Instagram Marketing Followers, Expand Your Brand Awareness, & Turn Page Visits Into Paying Customers  Price : ~₹8,640~ *FREE*  Use Coupon : *INSTANOV2020*  Link : https://j.mp/2JpoO4S ---------------------"
28,https://j.mp/3fvDqeW,29/11/2020  18:12 ," *Data Visualization in Python Masterclass™: Beginners to Pro*  Visualisation in matplotlib, Seaborn, Plotly & Cufflinks, EDA on Boston Housing, Titanic, IPL, FIFA, Covid-19 Data.  Price : ~₹8,640~ *FREE*  Use Coupon : *DF49C6C6F060CA50C633*  Link : https://j.mp/3mj0bVX ---------------------  *Java Programming: For Complete Beginners from scratch - 2020*  Learn Java In This Course And Become a Computer Programmer. Obtain valuable Core Java Skills  Price : ~₹8,640~ *FREE*  Use Coupon : *FREE_NOV*  Link : https://j.mp/3fvDqeW ---------------------  *Google BigQuery & PostgreSQL : Big Query for Data Analysis*  Become BigQuery expert by mastering Google BigQuery for data analysis. Cover all SQL qureies in PostgeSQL & Big Query  Price : ~₹8,640~ *FREE*  Use Coupon : *NOVIXXX*  Link : https://j.mp/34m05qE ---------------------  *Microsoft Excel Masterclass for Business Managers*  Microsoft Excel for Business - Excel Formulas and Functions, Excel Charts, Excel Analytics, Shortcuts & Excel Macros  Price : ~₹8,640~ *FREE*  Use Coupon : *NOVIXXX*  Link : https://j.mp/3gFUtKX ---------------------  *Instagram Marketing Complete Guide For Business Growth*  Grow Organic Instagram Marketing Followers, Expand Your Brand Awareness, & Turn Page Visits Into Paying Customers  Price : ~₹8,640~ *FREE*  Use Coupon : *INSTANOV2020*  Link : https://j.mp/2JpoO4S ---------------------"
29,https://j.mp/34m05qE,29/11/2020  18:12 ," *Data Visualization in Python Masterclass™: Beginners to Pro*  Visualisation in matplotlib, Seaborn, Plotly & Cufflinks, EDA on Boston Housing, Titanic, IPL, FIFA, Covid-19 Data.  Price : ~₹8,640~ *FREE*  Use Coupon : *DF49C6C6F060CA50C633*  Link : https://j.mp/3mj0bVX ---------------------  *Java Programming: For Complete Beginners from scratch - 2020*  Learn Java In This Course And Become a Computer Programmer. Obtain valuable Core Java Skills  Price : ~₹8,640~ *FREE*  Use Coupon : *FREE_NOV*  Link : https://j.mp/3fvDqeW ---------------------  *Google BigQuery & PostgreSQL : Big Query for Data Analysis*  Become BigQuery expert by mastering Google BigQuery for data analysis. Cover all SQL qureies in PostgeSQL & Big Query  Price : ~₹8,640~ *FREE*  Use Coupon : *NOVIXXX*  Link : https://j.mp/34m05qE ---------------------  *Microsoft Excel Masterclass for Business Managers*  Microsoft Excel for Business - Excel Formulas and Functions, Excel Charts, Excel Analytics, Shortcuts & Excel Macros  Price : ~₹8,640~ *FREE*  Use Coupon : *NOVIXXX*  Link : https://j.mp/3gFUtKX ---------------------  *Instagram Marketing Complete Guide For Business Growth*  Grow Organic Instagram Marketing Followers, Expand Your Brand Awareness, & Turn Page Visits Into Paying Customers  Price : ~₹8,640~ *FREE*  Use Coupon : *INSTANOV2020*  Link : https://j.mp/2JpoO4S ---------------------"
30,https://j.mp/3gFUtKX,29/11/2020  18:12 ," *Data Visualization in Python Masterclass™: Beginners to Pro*  Visualisation in matplotlib, Seaborn, Plotly & Cufflinks, EDA on Boston Housing, Titanic, IPL, FIFA, Covid-19 Data.  Price : ~₹8,640~ *FREE*  Use Coupon : *DF49C6C6F060CA50C633*  Link : https://j.mp/3mj0bVX ---------------------  *Java Programming: For Complete Beginners from scratch - 2020*  Learn Java In This Course And Become a Computer Programmer. Obtain valuable Core Java Skills  Price : ~₹8,640~ *FREE*  Use Coupon : *FREE_NOV*  Link : https://j.mp/3fvDqeW ---------------------  *Google BigQuery & PostgreSQL : Big Query for Data Analysis*  Become BigQuery expert by mastering Google BigQuery for data analysis. Cover all SQL qureies in PostgeSQL & Big Query  Price : ~₹8,640~ *FREE*  Use Coupon : *NOVIXXX*  Link : https://j.mp/34m05qE ---------------------  *Microsoft Excel Masterclass for Business Managers*  Microsoft Excel for Business - Excel Formulas and Functions, Excel Charts, Excel Analytics, Shortcuts & Excel Macros  Price : ~₹8,640~ *FREE*  Use Coupon : *NOVIXXX*  Link : https://j.mp/3gFUtKX ---------------------  *Instagram Marketing Complete Guide For Business Growth*  Grow Organic Instagram Marketing Followers, Expand Your Brand Awareness, & Turn Page Visits Into Paying Customers  Price : ~₹8,640~ *FREE*  Use Coupon : *INSTANOV2020*  Link : https://j.mp/2JpoO4S ---------------------"
31,https://j.mp/2JpoO4S,29/11/2020  18:12 ," *Data Visualization in Python Masterclass™: Beginners to Pro*  Visualisation in matplotlib, Seaborn, Plotly & Cufflinks, EDA on Boston Housing, Titanic, IPL, FIFA, Covid-19 Data.  Price : ~₹8,640~ *FREE*  Use Coupon : *DF49C6C6F060CA50C633*  Link : https://j.mp/3mj0bVX ---------------------  *Java Programming: For Complete Beginners from scratch - 2020*  Learn Java In This Course And Become a Computer Programmer. Obtain valuable Core Java Skills  Price : ~₹8,640~ *FREE*  Use Coupon : *FREE_NOV*  Link : https://j.mp/3fvDqeW ---------------------  *Google BigQuery & PostgreSQL : Big Query for Data Analysis*  Become BigQuery expert by mastering Google BigQuery for data analysis. Cover all SQL qureies in PostgeSQL & Big Query  Price : ~₹8,640~ *FREE*  Use Coupon : *NOVIXXX*  Link : https://j.mp/34m05qE ---------------------  *Microsoft Excel Masterclass for Business Managers*  Microsoft Excel for Business - Excel Formulas and Functions, Excel Charts, Excel Analytics, Shortcuts & Excel Macros  Price : ~₹8,640~ *FREE*  Use Coupon : *NOVIXXX*  Link : https://j.mp/3gFUtKX ---------------------  *Instagram Marketing Complete Guide For Business Growth*  Grow Organic Instagram Marketing Followers, Expand Your Brand Awareness, & Turn Page Visits Into Paying Customers  Price : ~₹8,640~ *FREE*  Use Coupon : *INSTANOV2020*  Link : https://j.mp/2JpoO4S ---------------------"
